author_id,author_name,author_affiliation_name
56132019200,"Bin Salleh, Mohamed Najib",Universiti Utara Malaysia
57190305189,"Abdulmalik O, Salau",Universiti Utara Malaysia
35434485500,"Aziz, Nurulnadwan",Universiti Utara Malaysia
55367998600,"Bakar, Zahari Abu",Universiti Utara Malaysia
36117021200,"Mohamed Naim, Asmadi",Universiti Utara Malaysia
56568277300,"Kamsani, Siti Rozaina",Universiti Utara Malaysia
56654863800,"Adam, Noriah Che",Universiti Utara Malaysia
7006949160,"Merkin, John H.",Universiti Utara Malaysia
55886157300,"Lim, Kong Teong",Universiti Utara Malaysia
56021476300,"Haseeb, Muhammad",Universiti Utara Malaysia
57119884700,"Kadiri, Kehinde Kadijat",Universiti Utara Malaysia
57190965968,"Parkey, Jeffrey R.",Universiti Utara Malaysia
56083338800,"Al-Dubai, Shehabaddin Abdullah A.",Universiti Utara Malaysia
57190429106,"Haris, Abdul",Universiti Utara Malaysia
56441760400,"Kaka, Emmanuel John",Universiti Utara Malaysia
56022788800,"Ahmad, Hartini",Universiti Utara Malaysia
57190288756,"Rahman, Aspalella A.",Universiti Utara Malaysia
57190618144,"Zakuan, Ummu Atiyah Ahmad",Universiti Utara Malaysia
55307525900,"bt Ismail, Suzilah",Universiti Utara Malaysia
56467733300,"Ismail, Siti Noor",Universiti Utara Malaysia
36660614100,"Al-Swidi, Abdullah Kaid",Universiti Utara Malaysia
54079562900,"Hasan, Md Zobaer",Universiti Utara Malaysia
57068283500,"Yusof, Y.",Universiti Utara Malaysia
55821319200,"Al-Ansi, Ali Ali",Universiti Utara Malaysia
57204924044,"Kousar, Shakeela",Universiti Utara Malaysia
55127867000,"Noor, Mansor Mohd",Universiti Utara Malaysia
56004837600,"Aoun, Malak",Universiti Utara Malaysia
56490123400,"Mohamed, Zainal Abidin",Universiti Utara Malaysia
55094406200,"Othman, Zaleha",Universiti Utara Malaysia
57191519358,"Shaffie, Fuziah",Universiti Utara Malaysia
57195350646,"Saqib, Muhammad",Universiti Utara Malaysia
56300136600,"Hanaysha, Jalal",Universiti Utara Malaysia
57202724750,"Kasim, Azahar",Universiti Utara Malaysia
43061432700,"Mat, Norsiah",Universiti Utara Malaysia
35219589400,"Ali, Hassan",Universiti Utara Malaysia
6603796397,"Rasiah, Rajah",Universiti Utara Malaysia
57205291977,"Ibrahim, Nurul Izzati Ahmat",Universiti Utara Malaysia
57188876727,"Nathan, Shelena Soosay",Universiti Utara Malaysia
55513349700,"Rahman, Mihraj Begum Binti Saibu",Universiti Utara Malaysia
55842182600,"Maipita, Indra",Universiti Utara Malaysia
7103149819,"Downs, David H.",Universiti Utara Malaysia
55602921400,"Yin, Yip Chee",Universiti Utara Malaysia
56208837700,"Choo, Ling Suan",Universiti Utara Malaysia
57200310600,"Raza, Syed Hassan",Universiti Utara Malaysia
57204108306,"Sabar, Rohafiz",Universiti Utara Malaysia
57194481918,"Alzghoul, Bashar Isam",Universiti Utara Malaysia
36930814400,"Noor, Nor Azila Mohammad",Universiti Utara Malaysia
55755937500,"Yap, Sheau Fen",Universiti Utara Malaysia
57190305189,"Salau Abdulmalik, O.",Universiti Utara Malaysia
36155956900,"Yusof, Nor Zalina Mohamad",Universiti Utara Malaysia
54386472300,"Che-Mat, Siti Hadijah",Universiti Utara Malaysia
57190259522,"Badru, Bazeet Olayemi",Universiti Utara Malaysia
57194170303,"Rahim, Suzari Abdul",Universiti Utara Malaysia
57200288575,"Saad, Shahrin",Universiti Utara Malaysia
57208115067,"Mohd Nizam, A. R.",Universiti Utara Malaysia
55618696900,"Lee, Seung Chun",Universiti Utara Malaysia
36191715600,"Ismail, Russayani",Universiti Utara Malaysia
57204049380,"Abas, Imelda Hermilinda",Universiti Utara Malaysia
36160497300,"Nasir, Husna Jamal Abdul",Universiti Utara Malaysia
16302520900,"Tan, S. H.",Universiti Utara Malaysia
56950072900,"Zakaria, Muhammad Nazrin Shah",Universiti Utara Malaysia
37081503400,"Mahmuddin, Massudi",Universiti Utara Malaysia
36987847400,"Ibrahim, Haslinda",Universiti Utara Malaysia
57190250431,"Saad, Mohd Zuwairi Mat",Universiti Utara Malaysia
56342361500,"Leekoi, Pha Isah",Universiti Utara Malaysia
57200992454,"Saidin, Zainil Hanim",Universiti Utara Malaysia
55946404100,"Al Samman, Nashwan M.A.",Universiti Utara Malaysia
57190377175,"Alosaimi, Mushari Hamdan",Universiti Utara Malaysia
57103752700,"Roslan, Teh Raihana Nazirah",Universiti Utara Malaysia
57195347686,"Azeem, Muhammad",Universiti Utara Malaysia
56442203700,"Ahmad, Yuhaniz",Universiti Utara Malaysia
55217634100,"Nifa, Faizatul Akmar Abdul",Universiti Utara Malaysia
57188684569,"Ibrahim, Mohd Yussoff",Universiti Utara Malaysia
56044294600,"Kumar, Dileep",Universiti Utara Malaysia
16246417400,"Saaban, Azizan Bin",Universiti Utara Malaysia
56974252000,"Alshamsi, Khamis Hareb",Universiti Utara Malaysia
57192577870,"Dalib, Syarizan",Universiti Utara Malaysia
57200289036,"Alkasim, Sidi Bello",Universiti Utara Malaysia
24400338900,"Wickramasinghe, Danture",Universiti Utara Malaysia
36608821700,"Omar, Mazni",Universiti Utara Malaysia
56381610900,"Sahban, M. Amsal",Universiti Utara Malaysia
57196409550,"Sing, Yew Chin",Universiti Utara Malaysia
55089466900,"Mat, Isidore Ekpe Norsiah",Universiti Utara Malaysia
56605114100,"Kirmanj, Sherko",Universiti Utara Malaysia
35199425400,"Zulkifli, Abdul Nasir",Universiti Utara Malaysia
56347854900,"Haron, Ahmad Tarmizi",Universiti Utara Malaysia
55644374400,"Ahmad, Nazihah",Universiti Utara Malaysia
57200297632,"Rozlan, Syaima",Universiti Utara Malaysia
56521162400,"Hashim, Noor Azmi Bin",Universiti Utara Malaysia
57205267861,"Abidin, Salzainna Zainul",Universiti Utara Malaysia
57189300744,"Mueen, Z.",Universiti Utara Malaysia
57191201360,"Al-Damoe, Fathi Mohamed Abduljlil",Universiti Utara Malaysia
57193741354,"Phoksawat, Kornkanok",Universiti Utara Malaysia
56113199700,"Shahrudin, Muhammad Shahrizan",Universiti Utara Malaysia
57191517138,"Basarudin, Noor Ashikin",Universiti Utara Malaysia
35339206300,"Kayat, Kalsom",Universiti Utara Malaysia
55838479700,"Ahmad, Amran",Universiti Utara Malaysia
8603406200,"Sulaiman, Maliah",Universiti Utara Malaysia
56583640500,"Noor, Azura Mohd",Universiti Utara Malaysia
57201605720,"Abdullah, Sahadah Hj",Universiti Utara Malaysia
26532406300,"Alam, Syed Shah",Universiti Utara Malaysia
41261010700,"Anowar Hossain Bhuiyan, Md",Universiti Utara Malaysia
56988621000,"Qureshi, Muhammad Ejaz",Universiti Utara Malaysia
53663608700,"Hazen, Benjamin T.",Universiti Utara Malaysia
56568328700,"Al_Duais, Mohameed Sarhan",Universiti Utara Malaysia
57191202376,"Rogo, Halilu Bello",Universiti Utara Malaysia
55441062400,"Lee, Angela",Universiti Utara Malaysia
57172948100,"Ku Khalif, Ku M Naim",Universiti Utara Malaysia
57189035137,"Afolabi, Luqman O.",Universiti Utara Malaysia
57201834089,"Abidin, Mohammad Zukuwwan Zainol",Universiti Utara Malaysia
57202509189,"Abdul Rahman, Siti Fatimah",Universiti Utara Malaysia
55547256100,"Muhammad-Jamil, Che Zuriana",Universiti Utara Malaysia
56181578400,"Begum, Shakera",Universiti Utara Malaysia
57192068417,"Mutalib, Hasyeilla Abd",Universiti Utara Malaysia
56372565900,"Yip, Chee Yin",Universiti Utara Malaysia
57200393528,"Salih, Ahmad M.",Universiti Utara Malaysia
36619685700,"Abu Bakar, Muhamad Shahbani",Universiti Utara Malaysia
57188648118,"Supli, Ahmad Affandi",Universiti Utara Malaysia
56654860000,"Liew, Choon Kiat",Universiti Utara Malaysia
57191513042,"Muhammad, Nazlida",Universiti Utara Malaysia
56258940300,"Lee, L. Y.",Universiti Utara Malaysia
6603538109,"Jamil, Nursuriati",Universiti Utara Malaysia
57208065796,"Mohammed, Yusuf Alkali",Universiti Utara Malaysia
56512064700,"Aljanabi, Abdul Qadir Rahomee Ahmed",Universiti Utara Malaysia
50661077800,"Alshish, M. G.S.A.",Universiti Utara Malaysia
55983620200,"Mujtaba Abubakar, Muhammad",Universiti Utara Malaysia
35848996100,"Mokhtar, Sany Sanuri Mohd",Universiti Utara Malaysia
56646554600,"Rajoo, Murugan",Universiti Utara Malaysia
57076387200,"Salman, Yasir Dawood",Universiti Utara Malaysia
55189477100,"Ghani, Ahmad Bashawir Abdul",Universiti Utara Malaysia
56896901600,"Prabhakar, Akhilesh Chandra",Universiti Utara Malaysia
57188839671,"Manab, Norlida Abdul",Universiti Utara Malaysia
56212649500,"Hussain, Azham",Universiti Utara Malaysia
14032249200,"Mutalib, Ariffin Abdul",Universiti Utara Malaysia
54789967400,"Mustaffa, Zuriani",Universiti Utara Malaysia
55597683800,"Hasan, Md Shariful",Universiti Utara Malaysia
57197328183,"Shariff, Azizul Rahman Mohd",Universiti Utara Malaysia
57194873144,"Romli, Rusnida",Universiti Utara Malaysia
56258586500,"Al Daoud, Khaldoon Ahmad",Universiti Utara Malaysia
57201605704,"AbdGhani, Noor Hasmini",Universiti Utara Malaysia
56021476300,"Haseeb, Muhammad",Universiti Utara Malaysia
56067066400,"Osman, Wan Nadzri",Universiti Utara Malaysia
56951111900,"ChePa, Noraziah",Universiti Utara Malaysia
57193004167,"Mohd Harif, Mohd Amy Azhar",Universiti Utara Malaysia
57194658303,"Mohammed, Umar",Universiti Utara Malaysia
57191198119,"Muthu Kumarasamy, Mokana A.P.",Universiti Utara Malaysia
55030503900,"Ramli, Mohammad Fadzli",Universiti Utara Malaysia
57189289851,"Ibrahim, Norfiza",Universiti Utara Malaysia
56288534000,"Xao, Ong Gie",Universiti Utara Malaysia
57205434924,"Sakariyau, Rauf Tunde",Universiti Utara Malaysia
57205344724,Yousif Al&hyphen,Universiti Utara Malaysia
56299376900,"Al-khateeb, Bilal Ahmad Ali",Universiti Utara Malaysia
57192805490,"Hassan, Mumtaj",Universiti Utara Malaysia
56520164700,"Alsharafi, Walid M.",Universiti Utara Malaysia
36130914800,"Abdullah, Nur Atiqah",Universiti Utara Malaysia
32367449500,"Bsoul, Mohammad",Universiti Utara Malaysia
57055925400,"Samsi, Aznita Binti",Universiti Utara Malaysia
37035752700,"Hambali, Hamirul’Aini",Universiti Utara Malaysia
54583194600,"Ani, Zhamri Che",Universiti Utara Malaysia
56434834100,"Khan, Manzur H.",Universiti Utara Malaysia
35226687100,"Taa, Azman",Universiti Utara Malaysia
57195436329,"Ahmmed, Kawsar",Universiti Utara Malaysia
6507735168,"Susilowati, Indah",Universiti Utara Malaysia
53663252300,"Nazri, Engku Muhammad",Universiti Utara Malaysia
14008968200,"Hassan, Roseline",Universiti Utara Malaysia
57202908552,"Al-Aidaros, Hamzah Ali Alawi",Universiti Utara Malaysia
57195490984,"Shafiai, Shazwani",Universiti Utara Malaysia
23388505300,"Dahari, Rohaya",Universiti Utara Malaysia
57200440536,"Bt Abd Rani, Shamsul Huda",Universiti Utara Malaysia
55991746500,"Mande, Bashir",Universiti Utara Malaysia
14032249200,"Abdul Mutalib, Ariffin",Universiti Utara Malaysia
56367121800,"Ibrahim-Rasdi, N. F.H.",Universiti Utara Malaysia
56763752600,"Umar, Muhammed Aminu",Universiti Utara Malaysia
35486496600,"Yusoff, Haslinda",Universiti Utara Malaysia
6602467747,"Wickens, Eugenia",Universiti Utara Malaysia
23975145400,"Abdul-Rahim, Ruzita",Universiti Utara Malaysia
37028848200,"Taib, Che Azlan",Universiti Utara Malaysia
57192061478,"Mohd Ali, Azlin Namili",Universiti Utara Malaysia
57204717743,"Ismail, Mohd Khairi",Universiti Utara Malaysia
56433093700,"Gilai, Abdul Rehmais",Universiti Utara Malaysia
36081486200,"Md Yusof, Zahayu",Universiti Utara Malaysia
56628569400,"Jasni, A.",Universiti Utara Malaysia
55755178800,"Bakhtyar, B.",Universiti Utara Malaysia
57201790248,"Omar, Azizah Che",Universiti Utara Malaysia
57069655200,"Ismail, Rizalawati",Universiti Utara Malaysia
57205609121,"Aboudahr, Shorouk Mohamed Farag Mohamed",Universiti Utara Malaysia
37035752700,"Hambali, Hamirul'Aini",Universiti Utara Malaysia
57193435174,"Harif, Mohd Amy Azhar Mohd",Universiti Utara Malaysia
24438590900,"Yusof, Rosylin Bt Mohd",Universiti Utara Malaysia
56797919400,"Bakar, Robiah Abu",Universiti Utara Malaysia
55612687300,"Rahman, Asyraf Hj Ab",Universiti Utara Malaysia
55386350700,"Islam, Gazi Md Nural",Universiti Utara Malaysia
57201605646,"Iqbal, Fatin Izzati",Universiti Utara Malaysia
57190262107,"Taufil Mohd, Kamarun Nisham",Universiti Utara Malaysia
57193137819,"Zin, Faridah Mohd",Universiti Utara Malaysia
57191515377,"Adamu, Adamu Abbas",Universiti Utara Malaysia
57192676782,"Yatiban, Aminurraasyid",Universiti Utara Malaysia
57009048700,"Olorogun, Lukman A.",Universiti Utara Malaysia
57188842001,"Abd Ghani, Noor Hasmini",Universiti Utara Malaysia
57190249205,"Ibrahim, Nanzakiahmegat",Universiti Utara Malaysia
37054649400,"Tan, Yao Sua",Universiti Utara Malaysia
57200879481,"Wünsche, Sebastian",Universiti Utara Malaysia
57191031829,"Teh, Mohd Azri Pawan",Universiti Utara Malaysia
26435554400,"Pöppelbuß, Jens",Universiti Utara Malaysia
56208837700,"Ling Suan, Choo",Universiti Utara Malaysia
57190855350,"Julaihi, F.",Universiti Utara Malaysia
37108430000,"Sahlan, Rizaudin",Universiti Utara Malaysia
57193066487,"Zainol Abidin, Mohammad Zukuwwan",Universiti Utara Malaysia
35174060100,"Yaacob, Aizan",Universiti Utara Malaysia
36682338700,"Habbal, Adib",Universiti Utara Malaysia
36081486200,"Yusof, Zahayu",Universiti Utara Malaysia
57202195705,"Kareem, Saba",Universiti Utara Malaysia
57203835101,"Urbański, Mariusz",Universiti Utara Malaysia
57201279252,"Jamal, Jamilah",Universiti Utara Malaysia
25960595900,"Abu Bakar, Hassan",Universiti Utara Malaysia
57208082270,"Ali, Raja Haslinda Raja Mohd",Universiti Utara Malaysia
36682370900,"Harun, Nur Ziadah",Universiti Utara Malaysia
57015145000,"Al-Aidaroos, Ahmed Sheikh Abdullah",Universiti Utara Malaysia
56890734100,"Khoo, Chung Peng",Universiti Utara Malaysia
36992689600,"Rahman, Noor Naemah Abdul",Universiti Utara Malaysia
56786418700,"Dandago, Kabiru Isa",Universiti Utara Malaysia
56904246900,"Bt. Mat, Norsiah",Universiti Utara Malaysia
50861616200,"Ismail, Ahmed Rageh",Universiti Utara Malaysia
57191344198,"Al-Gamrh, Bakr Ali",Universiti Utara Malaysia
56958286300,"Ariffin, Zaimah Zainol",Universiti Utara Malaysia
56088597400,"Abd Rahman, Mohd Fitri",Universiti Utara Malaysia
25825198500,"Mohsin, Mohamad Farhan Mohamad",Universiti Utara Malaysia
55603114900,"Jaafar, Fauziah M.D.",Universiti Utara Malaysia
48161551700,"Khalid, Kartini Aboo Talib",Universiti Utara Malaysia
57205609607,"Jassam, Tariq Hussein",Universiti Utara Malaysia
36617359600,"Firdhous, Mohamed",Universiti Utara Malaysia
56202440500,"Bahaudin, A. Y.",Universiti Utara Malaysia
57202388127,"Al-Safwani, Nadher",Universiti Utara Malaysia
55211244500,"Mohd Nawi, Mohd Nasrun",Universiti Utara Malaysia
57199752398,"Abd Razak, Mohd Nur Faiz",Universiti Utara Malaysia
57188676263,"Karajeh, Ahmad Ibrahim",Universiti Utara Malaysia
57192817248,"Abdul Hamid, Ahmad Shukri",Universiti Utara Malaysia
55503923200,"Saman, Wan Satirah Wan Mohd",Universiti Utara Malaysia
56764533500,"Murtala, Musa",Universiti Utara Malaysia
54976650900,"Jones, Dylan F.",Universiti Utara Malaysia
57132499500,"Shaari, Azemi",Universiti Utara Malaysia
57209634965,"Ismail, Saiful Azizi",Universiti Utara Malaysia
55196178900,"Gani, Adam Bin Hj",Universiti Utara Malaysia
55551641900,"Chik, Abdul Razak Bin",Universiti Utara Malaysia
57195628092,"Abduladeem Kamil, Wisam",Universiti Utara Malaysia
56258076900,"Joarder, Mohd Hasanur Raihan",Universiti Utara Malaysia
24476223700,"Bakar, Juliana Aida Abu",Universiti Utara Malaysia
57194792550,"Mehmood, Khawaja Asif",Universiti Utara Malaysia
56333255100,"Rosbi, Sofian",Universiti Utara Malaysia
36544895000,"Hassan, Mohd Ghozali",Universiti Utara Malaysia
57209757685,"Noor, Noor Farihah Mohd",Universiti Utara Malaysia
56287792000,"Mohammad, Rofizah",Universiti Utara Malaysia
57191418637,"Ahmad, Halimah Nasibah",Universiti Utara Malaysia
36998316400,"Ghani, Nor F.Abd",Universiti Utara Malaysia
55534853400,"Hashibah, H.",Universiti Utara Malaysia
55448625500,"Ahmed, Almahdi Mohammed",Universiti Utara Malaysia
57204115687,"Balozi, Mohamed Abbasi",Universiti Utara Malaysia
6603920595,"Zakaria, Norhayati",Universiti Utara Malaysia
33467692800,"Lim, Hock Kuang",Universiti Utara Malaysia
57191921310,"Mohammed, Hayder",Universiti Utara Malaysia
25631120600,"Zafeiriou, Eleni",Universiti Utara Malaysia
55918631100,"Haroon Hafeez, Muhammad",Universiti Utara Malaysia
55854105900,"Ahmad, Mohammad Nazir",Universiti Utara Malaysia
49861284200,"Day, Jonathan",Universiti Utara Malaysia
56966225600,"Aziz, Saliza Abdul",Universiti Utara Malaysia
57195110197,"Rameli, Mohd Rustam Mohd",Universiti Utara Malaysia
55803667900,"Alwan, Hiba Basim",Universiti Utara Malaysia
55816029700,"Gorondutse, Abdullahi Hassan",Universiti Utara Malaysia
57191256324,"Abdullah, Rohani",Universiti Utara Malaysia
57203424727,"Ishak, Suhaimi",Universiti Utara Malaysia
56402634600,"Ismail, Nur Syakimah",Universiti Utara Malaysia
56715825700,"Aminu, Mohammed Ibrahim",Universiti Utara Malaysia
56711021500,"Daud, Mohd Zaidi",Universiti Utara Malaysia
57202516612,"Qian, F. S.",Universiti Utara Malaysia
57194626250,"Wakichan, Hartini",Universiti Utara Malaysia
55920157200,"Bt Fauzi, Nur Fauzan",Universiti Utara Malaysia
55428202900,"Din, Ikram Ud",Universiti Utara Malaysia
57195197083,"Atiany, Tareq A.M.",Universiti Utara Malaysia
57193735889,"Azam, N. R.A.N.",Universiti Utara Malaysia
57191955750,"Faudzi, Syakinah",Universiti Utara Malaysia
57195535328,"Lashari, Sana Anwar",Universiti Utara Malaysia
23493541200,"Othman, Fazilah Mohd",Universiti Utara Malaysia
56541567400,"Alotaibi, Badah Homuod",Universiti Utara Malaysia
57194603408,"Arif, Siti Nur Afiqah Mohd",Universiti Utara Malaysia
57193596649,"Kabir, Muhammad Auwal",Universiti Utara Malaysia
57200297821,"Rosli, Nur Azrin Mohamad",Universiti Utara Malaysia
56161938800,"Ishak, Mohd Sobhi Bin",Universiti Utara Malaysia
56728849800,"Abubakar, Hamisu Ibrahim",Universiti Utara Malaysia
57210096652,"Sharaf, Muhammed Abdullah",Universiti Utara Malaysia
57192837573,"Harun, Harryizman",Universiti Utara Malaysia
57203778715,"Morazuki, Muhammad Afif",Universiti Utara Malaysia
57208116011,"Md Taib, Mohd Azahani",Universiti Utara Malaysia
9635532700,"Omar, Zurni",Universiti Utara Malaysia
57201112676,"Abdelsalam, Mohammed Khalifa",Universiti Utara Malaysia
57194183656,"Baharom, Mohd Nazri",Universiti Utara Malaysia
15729966500,"Mansor, Muzainah",Universiti Utara Malaysia
57208893313,"Omar, Mohd Nizam",Universiti Utara Malaysia
57191545514,"Marn, Joel Tham Kah",Universiti Utara Malaysia
6603576484,"Rehbock, Volker",Universiti Utara Malaysia
56675226700,"Mohamed, Ahmad Martadha",Universiti Utara Malaysia
57114538900,"Rashid, Rashdan",Universiti Utara Malaysia
55336854400,"Sulaiman, Mohd Herwan",Universiti Utara Malaysia
57202911477,"Zainal-Abidin, Yatela",Universiti Utara Malaysia
55186254200,"Abdullah, Mohd Syazwan",Universiti Utara Malaysia
57200031281,"Affandy, Habee Bullah",Universiti Utara Malaysia
56427814100,"Abu, Nurudeen",Universiti Utara Malaysia
56628487300,"Mia, Md Aslam",Universiti Utara Malaysia
57200576682,"Abdulwahab, A. F.",Universiti Utara Malaysia
56654960000,"Latif, Rohaida Abdul",Universiti Utara Malaysia
56051360900,"Md Yusof, Mohd Atef B.",Universiti Utara Malaysia
57147980900,"Baqi, Salah Saudat Abdul",Universiti Utara Malaysia
55933463900,"Muner, Wan Farez Saini",Universiti Utara Malaysia
36105381500,"Mohd Noor, Nor Azila",Universiti Utara Malaysia
57202801835,"Fareed, Alaa",Universiti Utara Malaysia
57208243000,"Abdul Rahman, Aspalella",Universiti Utara Malaysia
57191344198,"Al-Gamrh, Bakr",Universiti Utara Malaysia
42962736800,"Weay, Ang Ling",Universiti Utara Malaysia
22938590900,"Rafaat, Aram",Universiti Utara Malaysia
55490899900,"Hashim, Norashidah",Universiti Utara Malaysia
54584751200,"Yusoff, Mohd Fitri",Universiti Utara Malaysia
25654921300,"Habib, Md Mamun",Universiti Utara Malaysia
24481146400,"Harvey, William S.",Universiti Utara Malaysia
36544506000,"Zaman, Khalid",Universiti Utara Malaysia
57203878447,"Abu Bakar, Abu Hassan",Universiti Utara Malaysia
24776380500,"Letch, Nick",Universiti Utara Malaysia
55604277100,"Shaari, Hasnizam",Universiti Utara Malaysia
57191412026,"Mohd Zamani, Siti Norhasmaedayu",Universiti Utara Malaysia
49662194900,"Sivaji, Ashok",Universiti Utara Malaysia
14033192900,"Scott, Noel",Universiti Utara Malaysia
56067089100,"Mansor, Fairuzah Zaharos",Universiti Utara Malaysia
39061031700,"Abdul Karim, Samsul Ariffin",Universiti Utara Malaysia
49663689900,"Lubis, Muharman",Universiti Utara Malaysia
57199680603,"Hassan, Sallahuddin",Universiti Utara Malaysia
56719692300,"Kasali, Taofeek Aremu",Universiti Utara Malaysia
55862863300,"Al-Dhamari, Redhwan Ahmed",Universiti Utara Malaysia
56622683400,"Begum, Halima",Universiti Utara Malaysia
57190939744,"Halim, Tisya Farida Abdul",Universiti Utara Malaysia
55652837700,"Kamaruddeen, Ahmed Mohammed",Universiti Utara Malaysia
57195412766,"Rafidi, Marhamah",Universiti Utara Malaysia
26428351800,"Nor, Shahrudin Awang",Universiti Utara Malaysia
25227321400,"Ahmed, Elsadig Musa",Universiti Utara Malaysia
26532926000,"Khalid, Ruzelan",Universiti Utara Malaysia
57200437201,"Sahim, Aswin Naldi",Universiti Utara Malaysia
56153455100,"Lee, Wen Chiat",Universiti Utara Malaysia
57194045117,"Alqadri, Mowafaq",Universiti Utara Malaysia
57191283215,"Soo, Hooi Sin",Universiti Utara Malaysia
57205489153,"Zubair, Muhammad Fareed",Universiti Utara Malaysia
23481119100,"Al-Amin, Abul Quasem",Universiti Utara Malaysia
56801075300,"Neamah, Mohammed Abbas",Universiti Utara Malaysia
55214752000,"Wan-Ibrahim, W. A.",Universiti Utara Malaysia
57193844300,"Zolkafly, Ahmad Subhi Bin",Universiti Utara Malaysia
57190937568,"Mohd Jamil, Jastini",Universiti Utara Malaysia
57060489600,"Azid, Nurulwahida Hj",Universiti Utara Malaysia
56344803100,"Wahab, Harlida Abdul",Universiti Utara Malaysia
56227556900,"Nair, Hari A.P.",Universiti Utara Malaysia
55663179500,"Salam, Rosalina Abdul",Universiti Utara Malaysia
24476693900,"Othman, Siti Norezam",Universiti Utara Malaysia
24483524200,"Kadhum, Mohammed M.",Universiti Utara Malaysia
57160094900,"Gilal, Abdul Rehman",Universiti Utara Malaysia
56786424000,"Shuhaimi, Suzalina Mohd",Universiti Utara Malaysia
57025339400,"Wong, Wing Keung",Universiti Utara Malaysia
57203460536,"Soong, Cai Juan",Universiti Utara Malaysia
57204961367,"Yusuff, Yusramizza Md Isa",Universiti Utara Malaysia
35876710200,"Van Loon, Joost",Universiti Utara Malaysia
57190291051,"Jatiningrum, Citrawati",Universiti Utara Malaysia
55505529200,"Adnan, Ahmad Azrin",Universiti Utara Malaysia
23397821000,"Noor, Nor Laila Md",Universiti Utara Malaysia
57196423621,"Al-Dawoodi, Aras Ghazi Mohammed",Universiti Utara Malaysia
14032249200,"Ariffin, A. M.",Universiti Utara Malaysia
56030200600,"Azizah, Che Omar",Universiti Utara Malaysia
57190307423,"Pahi, Munwar Hussain",Universiti Utara Malaysia
57202393666,"Dini, Roshidi",Universiti Utara Malaysia
55185144700,"Haddad, F. S.",Universiti Utara Malaysia
57203590602,"Noh, Che Hasniza Che",Universiti Utara Malaysia
57192061004,"Noor, Marjan Mohd",Universiti Utara Malaysia
57203880662,"Al-Rubaiei, Qais Hashil Salim",Universiti Utara Malaysia
57193515966,"Azami, Nor Idayu Ahmad",Universiti Utara Malaysia
57201735935,"Al-Salami, Kusay H.",Universiti Utara Malaysia
57190051120,"Bakar, Mahyuddin Abu",Universiti Utara Malaysia
57190299309,"Mabkhot, Hashed Ahmad",Universiti Utara Malaysia
57201867971,"Shafie, Rohami",Universiti Utara Malaysia
57200296920,"Haderi, Sami Mohammed Salleh Al",Universiti Utara Malaysia
56946906200,"Bamgbade, J. A.",Universiti Utara Malaysia
55544603500,"Al-Musalli, Mahfoudh Abdul Karem",Universiti Utara Malaysia
56132393500,"Rafien, Nor Shahrina Mohd",Universiti Utara Malaysia
57192074919,"Ibrahim Aminu, Mohammed",Universiti Utara Malaysia
57188803216,"Raza, Jawad",Universiti Utara Malaysia
56940239800,"Teh, Sin Yin",Universiti Utara Malaysia
56181287200,"Govindarajo, Normala S.",Universiti Utara Malaysia
24764802300,"Atta, Abdu M.A.",Universiti Utara Malaysia
55184783500,"Ismail, Anida",Universiti Utara Malaysia
57193241229,"Hari, Wibowo Agus",Universiti Utara Malaysia
35096427300,"Hashim, Fariza",Universiti Utara Malaysia
55386680700,"Rahman, Ibrahim Kamal Abdul",Universiti Utara Malaysia
57192406434,"Najwa, Nurul",Universiti Utara Malaysia
55370520700,"Omar, Shida Irwana",Universiti Utara Malaysia
55953618400,"Ghazali, O.",Universiti Utara Malaysia
55565189500,"Manaf, Halimah Abdul",Universiti Utara Malaysia
25926561800,"Nor, Hamezah Md",Universiti Utara Malaysia
57209161401,"Alaidaros, Hashem",Universiti Utara Malaysia
36343789300,"Kadhim, Kais Amir",Universiti Utara Malaysia
57200299257,"Ramanchandram, Rajoo",Universiti Utara Malaysia
55366129500,"Lew, Yong Kyu",Universiti Utara Malaysia
55807515200,"Noor, Mohd Saifoul Zamzuri",Universiti Utara Malaysia
57190020083,"Habeeb, Imad Qasim",Universiti Utara Malaysia
55632135500,"Mansor, Mohd Fitri Bin",Universiti Utara Malaysia
56951111900,"Chepa, Noraziah",Universiti Utara Malaysia
42561698500,"Murairwa, Stanley",Universiti Utara Malaysia
57191737289,"Al Ghamdi, Abdulrahman Ahmad",Universiti Utara Malaysia
57194695953,"Muhammad, Haliru",Universiti Utara Malaysia
55318986200,"Wahab, Norazlina Abd",Universiti Utara Malaysia
36160769800,"Saian, Rizauddin",Universiti Utara Malaysia
55671061900,"Abdullah, Siti Rohana Goh",Universiti Utara Malaysia
35176860900,"Yusof, Ahmad Rizal Mohd",Universiti Utara Malaysia
53980518200,"Sundram, Veera Pandiyan Kaliani",Universiti Utara Malaysia
57204941094,"Mohamed, Ahmad Edwin",Universiti Utara Malaysia
57192806186,"Marimuthu, Munusamy",Universiti Utara Malaysia
14044878900,"Deros, B. M.",Universiti Utara Malaysia
23397046500,"Ibrahim, Huda",Universiti Utara Malaysia
56580201100,"Alomari, Sara Saed",Universiti Utara Malaysia
37097525500,"Mohamad, Abdul Basir",Universiti Utara Malaysia
57194388708,"Azizan, Norizan Haji",Universiti Utara Malaysia
55138500700,"Lim, Yai Fung",Universiti Utara Malaysia
